,Unnamed: 0,binomial,country,continent,genus,family,UUID,class_id,snake_sub_family,poisonous,X,Y,height,width
3286,3286,Bungarus multicinctus,Taiwan,Asia,Bungarus,Elapidae,fed94058bbec43108806f59f30c96725,99,Bungarus multicinctus,1,0.43421516,0.566891,0.475236,0.46235043
3287,3287,Bungarus multicinctus,Hong Kong S.A.R.,Asia,Bungarus,Elapidae,dfc121666ffd45c9901d70d622e44633,99,Bungarus multicinctus,1,0.6277472,0.6114603,0.6014011,0.31944183
3288,3288,Bungarus multicinctus,Taiwan,Asia,Bungarus,Elapidae,9342a361ee6d4216a1d43f71fcdec37f,99,Bungarus multicinctus,1,0.47196162,0.5567395,0.30568,0.7254561
3289,3289,Bungarus multicinctus,Taiwan,Asia,Bungarus,Elapidae,78e12f29800c4a38bbe49ce47d06623b,99,Bungarus multicinctus,1,0.315608,0.6683118,0.6294959,0.64734274
3290,3290,Bungarus multicinctus,Hong Kong S.A.R.,Asia,Bungarus,Elapidae,7dc8ae13114343a992e60843485cf8c5,99,Bungarus multicinctus,1,0.45374763,0.33621705,0.6604255,0.29312176
3291,3291,Bungarus multicinctus,unknown,unknown,Bungarus,Elapidae,2665c0b784dc496f9e1bc57d19885f8e,99,Bungarus multicinctus,1,0.49276766,0.49077713,0.88666314,0.894605
3292,3292,Bungarus multicinctus,Hong Kong S.A.R.,Asia,Bungarus,Elapidae,56f157e5c73e4f6aaef15b90f5ab1db6,99,Bungarus multicinctus,1,0.48455977,0.32155827,0.58888775,0.782588
3293,3293,Bungarus multicinctus,Hong Kong S.A.R.,Asia,Bungarus,Elapidae,3c644e8d38c44408af75fe7c521e5595,99,Bungarus multicinctus,1,0.35787937,0.5808696,0.72664994,0.61120313
3294,3294,Bungarus multicinctus,Taiwan,Asia,Bungarus,Elapidae,f1907ac4d2ff4ef28cb680f8e4eb9fb4,99,Bungarus multicinctus,1,0.486967,0.5438902,0.7975328,0.8963207
3295,3295,Bungarus multicinctus,unknown,unknown,Bungarus,Elapidae,d0f2d4274cd34db2a364cf1a30f9cbf3,99,Bungarus multicinctus,1,0.365723,0.66583145,0.66926736,0.68886864
3296,3296,Bungarus multicinctus,Taiwan,Asia,Bungarus,Elapidae,6f7130dd4d394116882646488aa93f45,99,Bungarus multicinctus,1,0.36628073,0.5798136,0.6974849,0.74522036
3297,3297,Bungarus multicinctus,Hong Kong S.A.R.,Asia,Bungarus,Elapidae,52a2b02e17c9495386aa4991a4857fe3,99,Bungarus multicinctus,1,0.4346096,0.47576517,0.5136389,0.8351692
3298,3298,Bungarus multicinctus,Taiwan,Asia,Bungarus,Elapidae,933607ef3a5e46658b55674fafb0ec48,99,Bungarus multicinctus,1,0.4727896,0.4225532,0.69356936,0.83639455
3299,3299,Bungarus multicinctus,Hong Kong S.A.R.,Asia,Bungarus,Elapidae,63951bd0013546beaa21a09f1a70af1f,99,Bungarus multicinctus,1,0.48219,0.5327767,0.8379987,0.9118312
3300,3300,Bungarus multicinctus,Hong Kong S.A.R.,Asia,Bungarus,Elapidae,a84c8c51187b4a389d6a3e2c4c4b281a,99,Bungarus multicinctus,1,0.44365096,0.42526525,0.7200458,0.32509124
3301,3301,Bungarus multicinctus,Taiwan,Asia,Bungarus,Elapidae,79c2bf73f1ab4ff8ac17352b0e54ecc2,99,Bungarus multicinctus,1,0.53037953,0.43164718,0.5367215,0.5174038
3302,3302,Bungarus multicinctus,Taiwan,Asia,Bungarus,Elapidae,3f5dbb24298d4516b819e4f7a4afa57c,99,Bungarus multicinctus,1,0.34971297,0.5211837,0.834676,0.75048095
3303,3303,Bungarus multicinctus,Taiwan,Asia,Bungarus,Elapidae,3522956fccf64c1d8d2a0ad2dbcc592e,99,Bungarus multicinctus,1,0.36130083,0.3034483,0.53249323,0.6299434
3304,3304,Bungarus multicinctus,Taiwan,Asia,Bungarus,Elapidae,d51c36403fbf4f7383af79973b19bb21,99,Bungarus multicinctus,1,0.49195582,0.4940889,0.8418929,0.90233314
3305,3305,Bungarus multicinctus,Vietnam,Asia,Bungarus,Elapidae,8757c8f03e24434f9dfd494a956786f5,99,Bungarus multicinctus,1,0.49783164,0.52169037,0.89027834,0.98636484
3306,3306,Bungarus multicinctus,unknown,unknown,Bungarus,Elapidae,e88067cc686144128dd3a4ff53cc9997,99,Bungarus multicinctus,1,0.53213596,0.47624612,0.61667806,0.85066855
3307,3307,Bungarus multicinctus,unknown,unknown,Bungarus,Elapidae,008fea2627334c0e8af281fa66888632,99,Bungarus multicinctus,1,0.497159,0.50065345,0.8522118,1.0006015
3308,3308,Bungarus multicinctus,Hong Kong S.A.R.,Asia,Bungarus,Elapidae,c1da86fb7c754eb095fd25d8bbf58925,99,Bungarus multicinctus,1,0.49519888,0.5668446,0.82656455,0.93369573
3309,3309,Bungarus multicinctus,unknown,unknown,Bungarus,Elapidae,db1771c61bf94ac8828285a554aa6a2c,99,Bungarus multicinctus,1,0.5020876,0.5091546,0.9415041,0.8673133
3310,3310,Bungarus multicinctus,Taiwan,Asia,Bungarus,Elapidae,f01f4d238c134d478153d8f01d4c15b8,99,Bungarus multicinctus,1,0.50332314,0.46618268,0.8887341,1.1296314
3311,3311,Bungarus multicinctus,Taiwan,Asia,Bungarus,Elapidae,82fefdb6abe34ff8ba0eb4fe0cb4a3cd,99,Bungarus multicinctus,1,0.5019577,0.4552751,0.92861587,1.0439337
3312,3312,Bungarus multicinctus,Taiwan,Asia,Bungarus,Elapidae,bf40fa895f8043acbcd3dd9871bcb72f,99,Bungarus multicinctus,1,0.5026131,0.5642558,0.4203067,0.7560662
3313,3313,Bungarus multicinctus,Taiwan,Asia,Bungarus,Elapidae,8cffad18f40347cdb90198d091fa0082,99,Bungarus multicinctus,1,0.5541543,0.6543693,0.5824145,0.8870701
3314,3314,Bungarus multicinctus,Hong Kong S.A.R.,Asia,Bungarus,Elapidae,71c2f5813e284e7ab48c1275194f6afd,99,Bungarus multicinctus,1,0.47226098,0.6269962,0.6870196,0.79938513
3315,3315,Bungarus multicinctus,Hong Kong S.A.R.,Asia,Bungarus,Elapidae,d47e36e593584acc92f4273436c7f10c,99,Bungarus multicinctus,1,0.6047914,0.5230457,0.89881396,0.77649003
3316,3316,Bungarus multicinctus,China,Asia,Bungarus,Elapidae,052df7f93cec431d9406715f84afeba9,99,Bungarus multicinctus,1,0.53962255,0.4556678,0.77662164,0.6517413
3317,3317,Bungarus multicinctus,Hong Kong S.A.R.,Asia,Bungarus,Elapidae,cdad7becd6c34d19a52df00211b583d3,99,Bungarus multicinctus,1,0.49765953,0.46995085,0.8428715,0.8847167
3318,3318,Bungarus multicinctus,unknown,unknown,Bungarus,Elapidae,d8b006fdb3094b31a4fc67197b2aa806,99,Bungarus multicinctus,1,0.48432335,0.643105,0.68353724,0.86757636
3319,3319,Bungarus multicinctus,Hong Kong S.A.R.,Asia,Bungarus,Elapidae,c5b85ef205bc4b56aedea35f5493e712,99,Bungarus multicinctus,1,0.40895268,0.4973103,0.8439189,0.8153899
3320,3320,Bungarus multicinctus,Taiwan,Asia,Bungarus,Elapidae,039135aadbd44c62861b6f20bae6775a,99,Bungarus multicinctus,1,0.3185095,0.6287626,0.6364566,0.6445003
3321,3321,Bungarus multicinctus,Hong Kong S.A.R.,Asia,Bungarus,Elapidae,bacc6f4c6f8b4fbcb235958918f6e0b6,99,Bungarus multicinctus,1,0.4309936,0.49771214,0.9112176,0.8380921
3322,3322,Bungarus multicinctus,Hong Kong S.A.R.,Asia,Bungarus,Elapidae,40c9b21376fd49be888d20309cae8d1a,99,Bungarus multicinctus,1,0.40063128,0.5035365,0.8772807,0.88478017
3323,3323,Bungarus multicinctus,Taiwan,Asia,Bungarus,Elapidae,9c2a52efda2444f79e64334495916ff5,99,Bungarus multicinctus,1,0.44219452,0.67961645,0.582316,0.9506683
3324,3324,Bungarus multicinctus,Taiwan,Asia,Bungarus,Elapidae,5984f0365af44717815cf63b3a89ba85,99,Bungarus multicinctus,1,0.45539844,0.5641627,0.67409956,0.794727
3325,3325,Bungarus multicinctus,China,Asia,Bungarus,Elapidae,d8cebbf73f3c4cb5a7b20b363ea7dbe5,99,Bungarus multicinctus,1,0.4412648,0.59767616,0.745896,0.4713729
3326,3326,Bungarus multicinctus,Hong Kong S.A.R.,Asia,Bungarus,Elapidae,d09b8fc69c9e46b7974d8a89b35f448d,99,Bungarus multicinctus,1,0.5238519,0.50101554,0.4333544,0.83513874
3327,3327,Bungarus multicinctus,unknown,unknown,Bungarus,Elapidae,e08f0e769c754a02b6970cd2e9b30c33,99,Bungarus multicinctus,1,0.4467672,0.50500184,0.9260801,0.8266518
3328,3328,Bungarus multicinctus,Taiwan,Asia,Bungarus,Elapidae,316e532947da43e685ae7e596856fff4,99,Bungarus multicinctus,1,0.49256557,0.5037304,0.64400095,0.83003557
3329,3329,Bungarus multicinctus,unknown,unknown,Bungarus,Elapidae,16a4bd3040ea461ca291a56234763e8a,99,Bungarus multicinctus,1,0.47205955,0.55599433,0.666357,0.85228497
3330,3330,Bungarus multicinctus,Taiwan,Asia,Bungarus,Elapidae,e9350f07b4004aa4ad6bef9f02ba7038,99,Bungarus multicinctus,1,0.49002346,0.48702145,0.9939219,0.7790355
3331,3331,Bungarus multicinctus,Taiwan,Asia,Bungarus,Elapidae,727a8100c3b54f11a9671783ac292e4a,99,Bungarus multicinctus,1,0.55180335,0.47881988,0.9835666,0.8282374
3332,3332,Bungarus multicinctus,Taiwan,Asia,Bungarus,Elapidae,e68af6f9cf5545a08afec8852c116bd7,99,Bungarus multicinctus,1,0.3286384,0.63100296,0.76387674,0.59633017
3333,3333,Bungarus multicinctus,Taiwan,Asia,Bungarus,Elapidae,107a9fa7dc5640e2b87b027c4bf44463,99,Bungarus multicinctus,1,0.50929385,0.5965187,0.80754787,0.5497349
3334,3334,Bungarus multicinctus,Taiwan,Asia,Bungarus,Elapidae,cdbb9f64a38b43d1bc650482fe87ad50,99,Bungarus multicinctus,1,0.44654694,0.56369275,0.32365,0.80508107
3335,3335,Bungarus multicinctus,Hong Kong S.A.R.,Asia,Bungarus,Elapidae,efc025f4f67d4258bda2ada547ceb8ed,99,Bungarus multicinctus,1,0.56586576,0.66146547,0.66312575,0.71632844
3336,3336,Bungarus multicinctus,Taiwan,Asia,Bungarus,Elapidae,618bf0c67c2947a5926580ae3d2b90ff,99,Bungarus multicinctus,1,0.44430238,0.6277938,0.67549276,0.89103293
3337,3337,Bungarus multicinctus,Taiwan,Asia,Bungarus,Elapidae,635557f486844175b8c47e803c47e491,99,Bungarus multicinctus,1,0.49120116,0.6710105,0.61203027,0.90359044
3338,3338,Bungarus multicinctus,unknown,unknown,Bungarus,Elapidae,5489f69309f54b1b88c1f3e071fb4385,99,Bungarus multicinctus,1,0.53522295,0.5204538,0.7372529,0.64826024
3339,3339,Bungarus multicinctus,Taiwan,Asia,Bungarus,Elapidae,7a8b1921818f4ded99acca75eceace77,99,Bungarus multicinctus,1,0.34048268,0.6334655,0.68228775,0.6430116
3340,3340,Bungarus multicinctus,Taiwan,Asia,Bungarus,Elapidae,22effd915c384039ba6884acde12e29c,99,Bungarus multicinctus,1,0.4954949,0.49685478,0.9054377,0.96941906
3341,3341,Bungarus multicinctus,unknown,unknown,Bungarus,Elapidae,9a4b18080a224df8a39ef36c2d1d2fd5,99,Bungarus multicinctus,1,0.49166074,0.49838096,0.99318373,0.96249866
3342,3342,Bungarus multicinctus,Hong Kong S.A.R.,Asia,Bungarus,Elapidae,5712163ebc9145029b28f3035b8699ee,99,Bungarus multicinctus,1,0.5367094,0.56405246,0.5734728,0.7087868
3343,3343,Bungarus multicinctus,Taiwan,Asia,Bungarus,Elapidae,a3467447d9794f4fa910b95c0a0772bd,99,Bungarus multicinctus,1,0.49070954,0.44925523,0.634118,0.9184485
3344,3344,Bungarus multicinctus,Taiwan,Asia,Bungarus,Elapidae,e1c6ddcf5aa34654b235927c4876d0b6,99,Bungarus multicinctus,1,0.49783263,0.57038814,0.75488853,0.95837086
3345,3345,Bungarus multicinctus,unknown,unknown,Bungarus,Elapidae,3d813e03f9a6400fbbc305d07037aa40,99,Bungarus multicinctus,1,0.46563688,0.5022663,0.5579034,0.9204313
3346,3346,Bungarus multicinctus,unknown,unknown,Bungarus,Elapidae,480727ed289d470d8f19585eb0cbe440,99,Bungarus multicinctus,1,0.5016768,0.54709685,0.8517529,0.9341696
3347,3347,Bungarus multicinctus,unknown,unknown,Bungarus,Elapidae,eef53f260a8c4863afbe106b4e6c482a,99,Bungarus multicinctus,1,0.50393593,0.62717146,0.59500706,0.85880035
4291,4291,Chrysopelea ornata,unknown,unknown,Chrysopelea,Colubridae,1c9f53d33987461fb0df4595b4026015,135,Chrysopelea ornata,0,0.47093487,0.55360985,0.81775415,0.89871544
4292,4292,Chrysopelea ornata,Thailand,Asia,Chrysopelea,Colubridae,0be14a62e82c4e82b17d044cad4e5011,135,Chrysopelea ornata,0,0.5685707,0.42611217,0.5844198,0.62953514
4293,4293,Chrysopelea ornata,unknown,unknown,Chrysopelea,Colubridae,34bda7c491944fd6af7600bd1e9d2f12,135,Chrysopelea ornata,0,0.284208,0.5394009,0.5296238,0.64674
4294,4294,Chrysopelea ornata,unknown,unknown,Chrysopelea,Colubridae,ac8607141e37492591c5a88f18d7b9bd,135,Chrysopelea ornata,0,0.6356471,0.42730483,0.8205379,0.6762722
4295,4295,Chrysopelea ornata,unknown,unknown,Chrysopelea,Colubridae,8bd9f6e5787f4e9a8aa1f6ff3ccaba6a,135,Chrysopelea ornata,0,0.49863747,0.57790875,0.8315693,0.93478954
4296,4296,Chrysopelea ornata,Thailand,Asia,Chrysopelea,Colubridae,1287003974a74401ac36efff93195952,135,Chrysopelea ornata,0,0.5239355,0.49338514,1.0282037,0.5240723
4297,4297,Chrysopelea ornata,unknown,unknown,Chrysopelea,Colubridae,a36c90885af14d4988a2f4a5c7b0009a,135,Chrysopelea ornata,0,0.42964035,0.5672146,0.8156618,0.8291447
4298,4298,Chrysopelea ornata,unknown,unknown,Chrysopelea,Colubridae,18ad0b426b774ad494bd231eae439b8e,135,Chrysopelea ornata,0,0.73123246,0.318756,0.55623543,0.47740486
4299,4299,Chrysopelea ornata,Thailand,Asia,Chrysopelea,Colubridae,4ec088abc4314b729782a71d0ce43460,135,Chrysopelea ornata,0,0.41495597,0.42202288,0.797696,0.8044271
4300,4300,Chrysopelea ornata,China,Asia,Chrysopelea,Colubridae,24bc3aaa73d1455a9beec99a1b8297cd,135,Chrysopelea ornata,0,0.45966375,0.6332328,0.50596774,0.55654013
4301,4301,Chrysopelea ornata,Thailand,Asia,Chrysopelea,Colubridae,6cf8f8000afe41aba0660949127ff4cf,135,Chrysopelea ornata,0,0.590015,0.5366816,0.78373253,0.71321696
4302,4302,Chrysopelea ornata,unknown,unknown,Chrysopelea,Colubridae,2561aea25e824150bca9e4df6d7a1eb5,135,Chrysopelea ornata,0,0.5099031,0.56115675,0.87748456,0.8007101
4303,4303,Chrysopelea ornata,Thailand,Asia,Chrysopelea,Colubridae,0bbadac3619e470fa55fc5f411c87eeb,135,Chrysopelea ornata,0,0.48504227,0.49475127,0.9786328,0.85553515
4304,4304,Chrysopelea ornata,unknown,unknown,Chrysopelea,Colubridae,2f9328fdaf4144feb78e4be7181b0e53,135,Chrysopelea ornata,0,0.57133996,0.5699405,0.8390251,0.36200225
4305,4305,Chrysopelea ornata,unknown,unknown,Chrysopelea,Colubridae,02f7255004ea4b8497647aacc3ff48ae,135,Chrysopelea ornata,0,0.48063123,0.4966397,0.97403157,0.9767335
4306,4306,Chrysopelea ornata,unknown,unknown,Chrysopelea,Colubridae,56f2b74086c04b4fad0fce89792a7dcc,135,Chrysopelea ornata,0,0.34967363,0.48682082,1.0379215,0.66345304
4307,4307,Chrysopelea ornata,India,Asia,Chrysopelea,Colubridae,5b5c3b4b5a334d1d82bc4c9b4668c2aa,135,Chrysopelea ornata,0,0.6110353,0.55694425,0.78102005,0.8396947
4308,4308,Chrysopelea ornata,unknown,unknown,Chrysopelea,Colubridae,a316e12a9e0f43c1ba6a4692595a87ab,135,Chrysopelea ornata,0,0.48544258,0.3961436,0.81935775,0.85792786
4309,4309,Chrysopelea ornata,China,Asia,Chrysopelea,Colubridae,b6c752d59345451f8776e9a1bf0e011f,135,Chrysopelea ornata,0,0.49304932,0.6452813,0.6581186,0.96455944
4310,4310,Chrysopelea ornata,unknown,unknown,Chrysopelea,Colubridae,9b0ee91473fe439aa08ad3ba01dcefe4,135,Chrysopelea ornata,0,0.46165794,0.41054326,0.80705917,0.7352553
4311,4311,Chrysopelea ornata,Vietnam,Asia,Chrysopelea,Colubridae,794283933cf543e8906f59b03e1485ea,135,Chrysopelea ornata,0,0.4910938,0.49822408,1.0575197,0.9222908
4312,4312,Chrysopelea ornata,Thailand,Asia,Chrysopelea,Colubridae,8575d1cd9d7c49e8adadd09316933b24,135,Chrysopelea ornata,0,0.60767126,0.55945826,0.63203746,0.6630451
4313,4313,Chrysopelea ornata,Cambodia,Asia,Chrysopelea,Colubridae,7f0d5bdfcf3f4d17ad77b246110e4c57,135,Chrysopelea ornata,0,0.40381947,0.56128544,0.81604224,0.7549097
4314,4314,Chrysopelea ornata,Vietnam,Asia,Chrysopelea,Colubridae,c896817dbc484c87bbb3f02ae6a12af9,135,Chrysopelea ornata,0,0.28394952,0.5198247,0.46664667,0.5694608
4315,4315,Chrysopelea ornata,Thailand,Asia,Chrysopelea,Colubridae,2f94efaa0c8a45a6b5fa07b7b8767293,135,Chrysopelea ornata,0,0.6163169,0.5247262,0.879287,0.7030676
4316,4316,Chrysopelea ornata,unknown,unknown,Chrysopelea,Colubridae,5baaf4b634474c54a4d0ec1358a08b89,135,Chrysopelea ornata,0,0.5319109,0.5908677,0.7150394,0.7580704
4317,4317,Chrysopelea ornata,unknown,unknown,Chrysopelea,Colubridae,44a1894a299a413ebb4472108fa39da0,135,Chrysopelea ornata,0,0.4628031,0.49906003,1.1249751,0.8712417
4318,4318,Chrysopelea ornata,India,Asia,Chrysopelea,Colubridae,6809c3aa4a2542f397c1b7dbc451a8c1,135,Chrysopelea ornata,0,0.49494484,0.5291516,0.83548653,0.96785975
4319,4319,Chrysopelea ornata,unknown,unknown,Chrysopelea,Colubridae,fd2ce414c9f044d8a2c4f2005411d3d8,135,Chrysopelea ornata,0,0.49526262,0.5944425,0.77929986,0.9555759
4320,4320,Chrysopelea ornata,Malaysia,Asia,Chrysopelea,Colubridae,b0d5888a4dfb449ba4d4583c50800279,135,Chrysopelea ornata,0,0.69001794,0.64767945,0.66607773,0.60860693
4321,4321,Chrysopelea ornata,Thailand,Asia,Chrysopelea,Colubridae,8273d8125d8848e18f7ec1aa9be3cdec,135,Chrysopelea ornata,0,0.47226006,0.51422244,0.7334819,0.8964485
4322,4322,Chrysopelea ornata,Thailand,Asia,Chrysopelea,Colubridae,3c726c08c5884d85aa19de15bd80ef55,135,Chrysopelea ornata,0,0.48716235,0.49684244,0.8070282,0.7789545
4323,4323,Chrysopelea ornata,unknown,unknown,Chrysopelea,Colubridae,88256e334c43469599d4a272809ef7b4,135,Chrysopelea ornata,0,0.44205406,0.45728746,0.9327318,0.57807475
4324,4324,Chrysopelea ornata,Thailand,Asia,Chrysopelea,Colubridae,601cd56f72d24536bcf7b1456e1e06e6,135,Chrysopelea ornata,0,0.46682727,0.59996706,0.85017264,0.89462763
4325,4325,Chrysopelea ornata,unknown,unknown,Chrysopelea,Colubridae,957dcc4ffa05404e875f9dc88b41d6a5,135,Chrysopelea ornata,0,0.5116069,0.569441,0.38422897,0.9608541
4326,4326,Chrysopelea ornata,Thailand,Asia,Chrysopelea,Colubridae,20bdc85330374293996b1d5105797085,135,Chrysopelea ornata,0,0.462482,0.43137917,0.7708631,1.0253328
4327,4327,Chrysopelea ornata,Cambodia,Asia,Chrysopelea,Colubridae,78a662d0d0f94176a53e2e2543bad0d8,135,Chrysopelea ornata,0,0.5723222,0.48786142,0.91334105,0.82453835
4328,4328,Chrysopelea ornata,unknown,unknown,Chrysopelea,Colubridae,2f22e5d87d1147bca8ddac87073d570a,135,Chrysopelea ornata,0,0.4142993,0.62986755,0.760711,0.6764274
4329,4329,Chrysopelea ornata,Thailand,Asia,Chrysopelea,Colubridae,061b0ace4d5448c7b58532858581a933,135,Chrysopelea ornata,0,0.6309358,0.5237559,0.9635417,0.86897945
4330,4330,Chrysopelea ornata,unknown,unknown,Chrysopelea,Colubridae,4720e2d91cd14fa2945f59e721a1e888,135,Chrysopelea ornata,0,0.55907995,0.57736427,0.7574427,0.4843047
4331,4331,Chrysopelea ornata,unknown,unknown,Chrysopelea,Colubridae,49b7cfd18d554ecab4a63e8d95466eec,135,Chrysopelea ornata,0,0.56428474,0.5093641,0.5452587,0.34543103
4332,4332,Chrysopelea ornata,Vietnam,Asia,Chrysopelea,Colubridae,85c49cf616fa4bb78dbb5f48365a3eaf,135,Chrysopelea ornata,0,0.41630253,0.63638747,0.6314256,0.8160855
4333,4333,Chrysopelea ornata,Vietnam,Asia,Chrysopelea,Colubridae,f00ebe7e58284dafbcc86037d08bbc21,135,Chrysopelea ornata,0,0.42542952,0.47467756,0.6094342,0.7880316
4334,4334,Chrysopelea ornata,unknown,unknown,Chrysopelea,Colubridae,d1fad9775cbc4eb48e851585d1d3e6a9,135,Chrysopelea ornata,0,0.36637872,0.6458544,0.71142334,0.72791505
4335,4335,Chrysopelea ornata,Vietnam,Asia,Chrysopelea,Colubridae,3f5df92f0ede4e0db99729d049cf3252,135,Chrysopelea ornata,0,0.42942676,0.6497041,0.658113,0.75348634
4336,4336,Chrysopelea ornata,Laos,Asia,Chrysopelea,Colubridae,7659eebf886f4af08e7247404972e57b,135,Chrysopelea ornata,0,0.45543075,0.5254593,0.68100804,0.42563412
4337,4337,Chrysopelea ornata,Thailand,Asia,Chrysopelea,Colubridae,bf7cb2f45ac04b3dbd30b626529c773a,135,Chrysopelea ornata,0,0.50060445,0.5148692,0.8486844,0.9845198
4338,4338,Chrysopelea ornata,unknown,unknown,Chrysopelea,Colubridae,2d8e8b4c31d54a889129f8cbdc98f4e6,135,Chrysopelea ornata,0,0.47670773,0.4960006,0.9458045,0.8517694
4339,4339,Chrysopelea ornata,unknown,unknown,Chrysopelea,Colubridae,ed266e930fb444908f9c6c01ba4c4687,135,Chrysopelea ornata,0,0.35876247,0.5526279,0.39057767,0.6166513
4340,4340,Chrysopelea ornata,Thailand,Asia,Chrysopelea,Colubridae,02876b847bf8405492d84318c2b03ecb,135,Chrysopelea ornata,0,0.54110223,0.47156265,0.86595005,0.85148513
4341,4341,Chrysopelea ornata,Laos,Asia,Chrysopelea,Colubridae,e54c77a6b45547e393cf7d295249e269,135,Chrysopelea ornata,0,0.3271718,0.4958766,0.93410826,0.5988328
4342,4342,Chrysopelea ornata,Thailand,Asia,Chrysopelea,Colubridae,56c44ea7037f43948cdb72df6a513f1e,135,Chrysopelea ornata,0,0.59251904,0.4751569,0.98334104,0.6346576
4343,4343,Chrysopelea ornata,unknown,unknown,Chrysopelea,Colubridae,4a4eddd1431e4a32b2267b6e82000b66,135,Chrysopelea ornata,0,0.25218004,0.31582195,0.39900136,0.34274825
4344,4344,Chrysopelea ornata,Thailand,Asia,Chrysopelea,Colubridae,a3aa4461930a4416a3e878964e8dd0d5,135,Chrysopelea ornata,0,0.49723193,0.44506696,0.61136144,0.95067954
4345,4345,Chrysopelea ornata,unknown,unknown,Chrysopelea,Colubridae,6e10ff136fe7437b8af420bb0f68e6fb,135,Chrysopelea ornata,0,0.5311816,0.5945501,0.7036776,0.75523216
4346,4346,Chrysopelea ornata,Thailand,Asia,Chrysopelea,Colubridae,e1cc011036c34715b7fdf5f7560a4d18,135,Chrysopelea ornata,0,0.35353497,0.40874237,0.6217459,0.82648283
4347,4347,Chrysopelea ornata,Thailand,Asia,Chrysopelea,Colubridae,734c82f96cd94143b24c17bc4d9b0080,135,Chrysopelea ornata,0,0.43228304,0.69347566,0.47650075,0.8296497
4348,4348,Chrysopelea ornata,Thailand,Asia,Chrysopelea,Colubridae,b794d6365d974ec5ab781e4f26912df6,135,Chrysopelea ornata,0,0.6448365,0.43899095,0.872533,0.6500953
4349,4349,Chrysopelea ornata,unknown,unknown,Chrysopelea,Colubridae,046af58cd21841e389cdd7b4d7d92075,135,Chrysopelea ornata,0,0.32277754,0.56871533,0.699468,0.49897408
4350,4350,Chrysopelea ornata,unknown,unknown,Chrysopelea,Colubridae,16b01740a8904f4284f6b0b0ee5eed4c,135,Chrysopelea ornata,0,0.41496474,0.6181151,0.81994426,1.018785
4351,4351,Chrysopelea ornata,Cambodia,Asia,Chrysopelea,Colubridae,11636edccb9241d9ae82da536c18a228,135,Chrysopelea ornata,0,0.53824025,0.4418186,0.9015185,0.9988476
4352,4352,Chrysopelea ornata,unknown,unknown,Chrysopelea,Colubridae,85d6faf6c247467a890a9ba54879836a,135,Chrysopelea ornata,0,0.34991822,0.5589174,0.84625757,0.5196095
4353,4353,Chrysopelea ornata,India,Asia,Chrysopelea,Colubridae,4560e3d61761421e9e94aea0ca98c7f8,135,Chrysopelea ornata,0,0.38267043,0.5684063,0.79826534,0.8340283
4354,4354,Chrysopelea ornata,China,Asia,Chrysopelea,Colubridae,61ce8dabf53841c1a990dfaf5f521cbe,135,Chrysopelea ornata,0,0.5645064,0.6071512,0.65968126,0.38522696
4355,4355,Chrysopelea ornata,China,Asia,Chrysopelea,Colubridae,e275d86c80ad4347bdde1a87387b6dee,135,Chrysopelea ornata,0,0.494475,0.6047282,0.8196614,0.35316592
4356,4356,Chrysopelea ornata,Thailand,Asia,Chrysopelea,Colubridae,30ef8cff857e41479ec2ea50969b1fec,135,Chrysopelea ornata,0,0.30868077,0.3225755,0.6611737,0.52473146
4357,4357,Chrysopelea ornata,Thailand,Asia,Chrysopelea,Colubridae,f0ff5854045f47b1b39295bbedace6e4,135,Chrysopelea ornata,0,0.541949,0.6366084,0.6238993,0.9487509
4358,4358,Chrysopelea ornata,Thailand,Asia,Chrysopelea,Colubridae,d78cbfb49494426f8aec6dbd81fddc07,135,Chrysopelea ornata,0,0.48351565,0.49429286,0.9254053,0.94268215
4359,4359,Chrysopelea ornata,Thailand,Asia,Chrysopelea,Colubridae,f17ac1c94ed34fa5b2405c99788f3d63,135,Chrysopelea ornata,0,0.5026039,0.5645417,0.8410533,0.52126384
4360,4360,Chrysopelea ornata,unknown,unknown,Chrysopelea,Colubridae,192fb7a173794e258dd4a4635306fb87,135,Chrysopelea ornata,0,0.5658592,0.38997933,0.7255636,0.5519421
4361,4361,Chrysopelea ornata,unknown,unknown,Chrysopelea,Colubridae,0916c8e7cc5b44eb83f4276b3b7d29b3,135,Chrysopelea ornata,0,0.45757604,0.46579456,0.7228475,0.74592113
4362,4362,Chrysopelea ornata,India,Asia,Chrysopelea,Colubridae,b16ef32b4056494a9036dc7867f6e628,135,Chrysopelea ornata,0,0.52559805,0.5603856,0.29325694,0.32290423
4363,4363,Chrysopelea ornata,Thailand,Asia,Chrysopelea,Colubridae,755e397c566c461d8b8e54ba54e2535b,135,Chrysopelea ornata,0,0.49178344,0.5903064,0.7688432,0.94328886
4364,4364,Chrysopelea ornata,Thailand,Asia,Chrysopelea,Colubridae,dd2701c5b5e34772966074d7fad67569,135,Chrysopelea ornata,0,0.56546646,0.4957535,0.9435047,0.6993933
4365,4365,Chrysopelea ornata,Cambodia,Asia,Chrysopelea,Colubridae,dd65b712e2794fe096842dbef220654e,135,Chrysopelea ornata,0,0.62986135,0.3799875,0.72556704,0.6392157
4366,4366,Chrysopelea ornata,Malaysia,Asia,Chrysopelea,Colubridae,7699736a1bf944bea4485c9b4b5481a4,135,Chrysopelea ornata,0,0.38596326,0.6221276,0.42603946,0.45123154
